player_id,device_model,tutorial_started,tutorial_completed,first_match,city_build,retained_1d,retained_7d,retained_30d,levels_completed,sessions_played,days_retained,spend_amount
P08080,S665L,1,1,0,0,0,0,0,9,18,19,0.0
P08081,24048RN6CG,1,1,1,0,0,0,0,10,12,22,0.0
P08082,BF6,1,1,1,0,0,0,0,6,7,5,0.0
P08083,BG6m,1,1,0,0,1,1,1,5,12,5,0.0
P08084,SM-A032F,0,0,0,0,0,0,0,1,9,8,8.947997309817339
P08085,SM-A013G,1,1,0,0,1,0,0,9,16,20,5.160891148525634
P08086,CM5,1,1,0,0,0,0,0,9,11,2,0.0
P08087,KYV47,1,1,0,0,0,0,0,6,8,21,0.0
P08088,X653,1,0,0,0,0,0,0,3,7,20,0.0
P08089,SM-A055F,1,1,1,1,1,1,1,9,11,8,0.0
P08090,SM-A336B,1,1,1,0,0,0,0,3,6,5,0.0
P08091,CD8J,0,0,0,0,1,1,0,2,10,6,0.0
P08092,KC8,1,1,1,1,1,1,0,6,8,16,0.0
P08093,K15q,1,1,0,0,1,1,1,5,9,13,6.143954743157253
P08094,CPH2493,1,1,1,1,0,0,0,11,18,11,0.0
P08095,CPH2471,1,1,1,1,1,0,0,8,10,18,0.0
P08096,iPhone 14 Pro,1,1,0,0,0,0,0,9,12,7,0.0
P08097,SM-A065F,1,1,1,1,1,0,0,12,17,17,0.0
P08098,KJ5,0,0,0,0,0,0,0,1,6,13,0.0
P08099,A667L,1,1,0,0,0,0,0,9,16,2,0.0
P08100,CC7,1,1,1,1,0,0,0,9,12,25,0.0
P08101,INE-LX1,1,1,1,0,0,0,0,13,17,20,0.0
P08102,SM-A520L,1,1,0,0,0,0,0,15,23,3,0.0
P08103,KG5j,1,1,1,1,1,0,0,11,13,2,0.0
P08104,SM-A055F,1,0,0,0,0,0,0,2,4,6,0.0
P08105,X6831,1,1,1,0,0,0,0,11,18,1,0.0
P08106,SM-A115F,1,1,0,0,0,0,0,10,12,24,0.0
P08107,KJ5,1,1,1,0,0,0,0,6,9,18,0.0
P08108,A662LM,1,0,0,0,1,0,0,2,3,25,0.0
P08109,SM-G965U,1,1,1,0,1,0,0,5,8,5,0.0
P08110,P661W,1,0,0,0,0,0,0,1,4,1,0.0
P08111,M2006C3LG,1,1,1,1,0,0,0,8,11,3,0.0
P08112,X6528,1,1,1,1,0,0,0,8,9,3,0.0
P08113,B1 Pro,1,1,1,1,1,1,1,7,16,1,0.0
P08114,SM-G960U,1,1,1,1,0,0,0,10,17,3,0.0
P08115,25028RN03A,1,1,1,0,0,0,0,5,10,5,0.0
P08116,SM-A165F,1,0,0,0,0,0,0,3,5,13,0.0
P08117,X680,1,1,1,1,0,0,0,6,15,30,0.0
P08118,KL5,0,0,0,0,1,0,0,1,9,23,0.0
P08119,X6525,1,0,0,0,0,0,0,2,4,6,0.0
P08120,A663L,1,0,0,0,0,0,0,4,12,25,0.0
P08121,A665L,1,0,0,0,0,0,0,3,5,25,0.0
P08122,iPhone XR,0,0,0,0,1,1,1,2,10,14,4.561639360186637
P08123,2409BRN2CA,1,0,0,0,1,0,0,3,6,17,0.0
P08124,V2430,1,1,1,0,0,0,0,10,12,3,0.0
P08125,A665L,1,1,1,1,1,0,0,10,15,15,0.0
P08126,SM-A055F,1,0,0,0,0,0,0,6,15,23,0.0
P08127,2409BRN2CA,1,1,0,0,0,0,0,5,8,9,7.078892983841214
P08128,SM-A920F,0,0,0,0,1,0,0,0,2,9,0.0
P08129,SM-A716V,1,0,0,0,1,0,0,1,8,1,0.0
P08130,SM-A155F,1,1,0,0,0,0,0,11,17,20,0.0
P08131,Pixel 6 Pro,1,1,1,0,0,0,0,8,10,14,0.0
P08132,SM-A025F,1,1,0,0,0,0,0,6,10,20,0.0
P08133,6002D,1,1,1,0,1,0,0,9,10,7,0.0
P08134,C22,1,1,1,1,0,0,0,11,17,4,0.0
P08135,24117RN76G,1,1,1,1,0,0,0,11,12,19,0.0
P08136,SM-A065F,1,1,1,1,1,0,0,8,17,10,0.0
P08137,A669L,1,1,0,0,0,0,0,7,14,9,8.684989444114226
P08138,TB-7306X,1,1,0,0,0,0,0,7,8,26,0.0
P08139,KF6i,1,1,1,0,1,0,0,4,12,15,0.0
P08140,A665L,1,0,0,0,0,0,0,1,5,12,0.0
P08141,2409BRN2CA,1,1,0,0,1,0,0,8,9,16,0.0
P08142,2404ARN45A,1,0,0,0,0,0,0,0,2,7,0.0
P08143,SM-A145R,1,1,0,0,0,0,0,9,12,10,0.0
P08144,C22,1,1,1,1,0,0,0,9,16,4,0.0
P08145,LEGEND MAX,1,1,1,0,0,0,0,9,13,19,0.0
P08146,SM-A055F,1,1,1,1,1,0,0,6,11,5,0.0
P08147,X6528,1,1,0,0,1,1,1,7,11,14,0.0
P08148,A001SH,1,1,1,1,1,0,0,8,13,16,0.0
P08149,SM-A145F,1,1,1,1,1,0,0,12,18,13,0.0
P08150,KI5k,1,1,0,0,0,0,0,9,13,7,0.0
P08151,X657C,1,0,0,0,0,0,0,2,10,24,0.0
P08152,BD2,1,1,1,0,0,0,0,6,7,27,0.0
P08153,SM-A032F,1,1,1,1,0,0,0,4,5,21,0.0
P08154,21091116AC,1,1,1,0,1,1,0,12,17,19,0.0
P08155,IX,1,0,0,0,1,0,0,2,4,10,0.0
P08156,SM-A042F,1,0,0,0,1,0,0,2,3,5,0.0
P08157,P683L,1,1,0,0,0,0,0,4,9,1,0.0
P08158,KG5j,1,1,1,0,0,0,0,12,21,21,0.0
P08159,SM-A047F,1,1,1,0,0,0,0,4,12,18,0.0
P08160,220333QNY,1,1,0,0,1,0,0,7,13,7,0.0
P08161,SM-T590,1,1,0,0,0,0,0,9,15,8,0.0
P08162,2409BRN2CA,1,1,1,0,0,0,0,10,18,4,0.0
P08163,C32,1,1,1,1,0,0,0,9,11,14,0.0
P08164,KI7,1,0,0,0,1,0,0,2,7,8,0.0
P08165,C22,1,1,1,0,1,1,1,8,13,8,0.0
P08166,X6525D,1,0,0,0,0,0,0,3,4,9,0.0
P08167,SM-A055F,0,0,0,0,1,0,0,4,11,16,0.0
P08168,STK-L22,1,0,0,0,0,0,0,4,10,20,0.0
P08169,BG6i,1,0,0,0,0,0,0,2,11,5,0.0
P08170,KJ5,1,1,0,0,0,0,0,7,14,4,0.0
P08171,INE-LX1,1,1,0,0,0,0,0,8,13,9,0.0
P08172,ATU-L31,0,0,0,0,0,0,0,2,5,12,0.0
P08173,S665L,1,1,1,0,1,0,0,3,6,13,0.0
P08174,X6516,1,1,1,0,0,0,0,4,12,4,0.0
P08175,X6835B,1,0,0,0,0,0,0,2,4,18,0.0
P08176,A665L,0,0,0,0,0,0,0,0,5,3,0.0
P08177,SM-A155F,1,1,1,1,0,0,0,6,13,16,0.0
P08178,X658E,1,1,1,1,1,1,1,11,15,16,0.0
P08179,SM-A055F,1,1,0,0,0,0,0,5,6,2,0.0
P08180,SM-A032F,1,1,0,0,0,0,0,15,23,1,0.0
P08181,SM-A055F,1,1,1,0,0,0,0,7,8,4,0.0
P08182,KL4,1,1,0,0,0,0,0,10,19,18,0.0
P08183,SM-A065F,1,1,1,0,0,0,0,5,14,7,0.0
P08184,V2116,1,0,0,0,0,0,0,1,6,18,0.0
P08185,A665L,1,1,1,0,0,0,0,6,8,21,0.0
P08186,KL4,1,1,0,0,0,0,0,5,8,14,0.0
P08187,KL5,1,1,1,1,1,1,0,9,11,5,0.0
P08188,SM-N970F,1,1,0,0,0,0,0,7,13,19,0.0
P08189,2409BRN2CG,1,1,1,0,1,1,0,6,11,3,0.0
P08190,X6525D,0,0,0,0,1,0,0,1,6,29,0.0
P08191,XT2421-2,1,1,1,0,0,0,0,10,11,18,0.0
P08192,A669L,1,1,1,1,0,0,0,5,13,3,0.0
P08193,23106RN0DA,1,1,0,0,0,0,0,6,13,7,0.0
P08194,BG6m,1,0,0,0,0,0,0,3,10,6,0.0
P08195,C22,1,1,0,0,1,0,0,6,12,18,0.0
P08196,24048RN6CG,1,1,1,1,0,0,0,5,13,28,0.0
P08197,KG7h,1,1,1,1,1,0,0,6,7,1,0.0
P08198,A665L,1,1,0,0,0,0,0,8,15,7,6.4045457617714145
P08199,22120RN86G,1,1,1,0,1,0,0,5,12,10,0.0
P08200,SM-A065F,1,0,0,0,0,0,0,2,8,11,0.0
P08201,KJ5,1,1,1,0,0,0,0,9,18,20,0.0
P08202,25028RN03A,1,1,1,0,1,0,0,6,11,10,0.0
P08203,SM-T355Y,0,0,0,0,1,0,0,6,11,24,0.0
P08204,C22,1,1,1,0,0,0,0,7,16,13,0.0
P08205,SM-G960U,1,0,0,0,1,0,0,1,6,8,0.0
P08206,KI5k,1,1,0,0,0,0,0,10,16,2,0.0
P08207,2409BRN2CA,1,1,0,0,1,0,0,5,8,13,0.0
P08208,SM-A055F,1,1,0,0,0,0,0,11,17,10,0.0
P08209,X6528,1,1,1,1,0,0,0,3,7,15,0.0
P08210,KL4,1,1,1,0,0,0,0,7,15,9,0.0
P08211,X6525,1,0,0,0,1,1,1,0,1,10,0.0
P08212,SM-A546E,1,1,1,1,1,1,1,8,11,16,0.0
P08213,SM-A055F,1,1,1,0,1,1,0,12,15,27,0.0
P08214,SM-A105F,1,0,0,0,0,0,0,1,4,16,0.0
P08215,23129RN51X,1,1,1,1,1,0,0,9,18,11,6.556975378512761
P08216,KD7,1,1,0,0,0,0,0,8,15,21,0.0
P08217,SM-A245F,1,0,0,0,0,0,0,2,7,6,0.0
P08218,24048RN6CG,1,1,1,1,1,1,0,5,12,15,0.0
P08219,X6516,1,1,1,0,0,0,0,8,9,6,0.0
P08220,C10,1,1,1,0,0,0,0,9,10,11,0.0
P08221,V2342,1,1,0,0,1,0,0,8,11,5,0.0
P08222,KJ5,1,1,1,1,0,0,0,11,15,4,0.0
P08223,SM-A032F,1,0,0,0,0,0,0,4,5,12,10.41504293578298
P08224,RMO-NX1,1,1,1,0,0,0,0,13,22,2,0.0
P08225,X6532C,1,1,1,1,0,0,0,7,13,8,0.0
P08226,SM-A217F,1,1,0,0,0,0,0,12,20,24,0.0
P08227,SM-A135F,1,1,0,0,1,0,0,13,21,17,0.0
P08228,2409BRN2CA,1,1,0,0,0,0,0,10,11,3,0.0
P08229,X6511B,1,0,0,0,0,0,0,0,6,16,0.0
P08230,SM-A225F,1,1,1,1,1,0,0,4,9,4,0.0
P08231,BG6m,1,1,1,0,0,0,0,8,16,19,0.0
P08232,CI6,1,0,0,0,1,0,0,3,9,14,0.0
P08233,Pixel 6a,1,1,0,0,0,0,0,4,9,10,0.0
P08234,X665,1,0,0,0,0,0,0,4,7,5,0.0
P08235,SM-A032F,1,1,1,0,0,0,0,7,15,10,0.0
P08236,KF7j,1,0,0,0,0,0,0,4,10,10,0.0
P08237,SM-X110,1,1,1,1,0,0,0,6,11,18,0.0
P08238,2312BPC51X,1,1,1,1,0,0,0,5,12,10,0.0
P08239,WDY-LX2,1,1,1,1,0,0,0,3,7,10,0.0
P08240,KL4,1,0,0,0,1,0,0,3,4,22,0.0
P08241,CPH2349,1,1,1,1,0,0,0,6,9,25,0.0
P08242,KG7h,1,1,1,1,0,0,0,11,12,15,0.0
P08243,SM-A055F,1,1,0,0,1,0,0,10,15,4,0.0
P08244,BF7,1,0,0,0,0,0,0,4,5,4,0.0
P08245,X20,1,1,1,0,0,0,0,7,13,15,0.0
P08246,CH6,1,0,0,0,0,0,0,0,8,12,0.0
P08247,BG6,1,1,1,0,0,0,0,9,13,22,0.0
P08248,X665,1,1,1,1,0,0,0,9,11,20,0.0
P08249,SM-A166U1,1,1,1,1,0,0,0,8,14,25,0.0
P08250,SM-A346E,1,1,1,1,1,1,0,10,18,3,0.0
P08251,A16 Plus,1,1,1,0,0,0,0,8,11,8,0.0
P08252,I3113,1,0,0,0,0,0,0,3,4,4,0.0
P08253,SM-A055F,1,1,1,0,1,0,0,6,13,12,0.0
P08254,LE6,1,1,1,1,0,0,0,8,9,2,0.0
P08255,BF7,1,1,1,0,0,0,0,6,8,15,0.0
P08256,iPhone 8 Plus,1,1,1,0,0,0,0,9,16,26,0.0
P08257,KI5k,1,1,0,0,1,0,0,5,14,28,0.0
P08258,M6,1,0,0,0,1,0,0,1,4,22,2.0168930794818047
P08259,M2006C3MG,1,0,0,0,0,0,0,1,7,3,0.0
P08260,ANE-LX2,1,1,1,0,0,0,0,10,14,10,0.0
P08261,SM-A065F,1,1,1,1,0,0,0,4,11,14,0.0
P08262,SM-A042F,1,1,1,1,1,1,0,9,10,8,0.0
P08263,A663LC,1,1,1,0,1,1,0,8,17,1,0.0
P08264,SM-A055F,0,0,0,0,0,0,0,1,6,9,0.0
P08265,KE5S,1,1,1,0,0,0,0,9,14,18,0.0
P08266,SM-A055F,1,1,1,1,0,0,0,7,14,1,0.0
P08267,X665C,1,1,1,0,0,0,0,7,14,2,2.8516118713553826
P08268,X6525D,1,1,1,1,0,0,0,13,21,12,0.0
P08269,GFY-LX2,1,0,0,0,1,1,1,2,5,7,0.0
P08270,iPhone X,1,0,0,0,0,0,0,2,4,12,0.0
P08271,SM-X115,1,1,0,0,1,0,0,4,12,9,0.0
P08272,SM-A032F,1,1,1,1,1,0,0,9,13,5,0.0
P08273,SM-A065F,1,0,0,0,0,0,0,1,2,15,0.0
P08274,X6511B,1,1,1,1,0,0,0,8,10,27,0.0
P08275,A671L,1,1,1,1,1,1,0,7,9,13,0.0
P08276,SM-G965U,1,1,1,0,1,0,0,5,11,16,0.0
P08277,SM-A035F,1,0,0,0,0,0,0,0,7,8,0.0
P08278,C32,1,1,1,0,0,0,0,7,16,19,0.0
P08279,A669L,1,0,0,0,0,0,0,4,7,1,11.23596185343266
P08280,SM-A055F,1,1,1,0,0,0,0,3,8,8,0.0
P08281,23106RN0DA,0,0,0,0,0,0,0,1,10,17,0.0
P08282,CPH2465,1,1,0,0,0,0,0,3,10,2,0.0
P08283,Z2359,1,1,1,0,1,1,1,6,12,25,0.0
P08284,X20,1,1,0,0,1,1,0,5,13,22,0.0
P08285,KH6,1,1,1,1,0,0,0,11,17,18,0.0
P08286,23124RA7EO,1,1,1,1,0,0,0,7,14,5,0.0
P08287,A667L,1,0,0,0,1,0,0,1,2,2,0.0
P08288,SM-A055F,0,0,0,0,1,0,0,5,10,9,0.0
P08289,SM-A065F,1,1,1,0,0,0,0,10,18,8,0.0
P08290,STK-L21,1,1,0,0,0,0,0,11,19,2,0.0
P08291,22081283G,0,0,0,0,0,0,0,2,8,13,0.0
P08292,A83,1,1,0,0,0,0,0,10,15,28,0.0
P08293,SM-A065F,1,0,0,0,0,0,0,1,9,17,0.0
P08294,KJ5,1,1,1,1,0,0,0,10,13,23,0.0
P08295,SM-G955U,1,1,0,0,1,1,0,6,15,1,0.0
P08296,SM-A055M,1,1,0,0,0,0,0,9,15,5,0.0
P08297,23053RN02A,1,0,0,0,0,0,0,1,5,18,0.0
P08298,CPH1803,0,0,0,0,0,0,0,4,8,17,0.0
P08299,SM-A055F,1,1,1,1,0,0,0,10,19,2,0.0
P08300,SM-A105FN,1,1,1,1,1,0,0,7,16,29,0.0
P08301,P665L,1,0,0,0,0,0,0,2,7,7,0.0
P08302,KI5k,1,1,1,1,0,0,0,7,9,7,0.0
P08303,CG7,1,1,1,1,0,0,0,11,16,13,0.0
P08304,BG6m,1,1,1,1,0,0,0,12,14,22,0.0
P08305,SM-A055F,1,0,0,0,1,1,0,0,9,11,0.0
P08306,KJ5,1,1,0,0,1,0,0,9,11,15,0.0
P08307,SM-A042F,1,1,1,0,1,0,0,12,13,24,0.0
P08308,23106RN0DA,1,1,0,0,0,0,0,13,18,3,0.0
P08309,V2332,1,0,0,0,0,0,0,4,6,17,9.929003803276217
P08310,SM-A035F,1,0,0,0,1,0,0,0,6,30,1.5589524671875985
P08311,SM-A022F,1,0,0,0,0,0,0,1,5,10,0.0
P08312,SM-A057F,1,1,1,0,0,0,0,7,12,25,0.0
P08313,SM-A055F,1,1,0,0,0,0,0,8,16,3,0.0
P08314,Neon Ray Ultra M,1,1,1,0,0,0,0,4,11,13,0.2503422741844661
P08315,A669L,0,0,0,0,0,0,0,0,7,18,0.0
P08316,X6516,1,0,0,0,0,0,0,2,6,29,0.0
P08317,SM-A536B,1,1,1,0,0,0,0,4,13,20,1.6871091144704478
P08318,BG7,0,0,0,0,1,0,0,2,11,3,0.0
P08319,V2238,1,0,0,0,1,0,0,1,3,16,0.0
P08320,A662LM,1,1,0,0,1,0,0,8,13,1,0.0
P08321,BF6,1,1,1,1,0,0,0,10,14,12,0.0
P08322,iPhone X,1,1,1,0,0,0,0,7,14,23,0.0
P08323,BG6m,1,1,1,1,0,0,0,7,10,6,4.711082234982288
P08324,A667L,1,0,0,0,0,0,0,3,5,6,0.0
P08325,SM-A065F,1,1,0,0,0,0,0,8,17,23,0.0
P08326,CPH1903,1,1,0,0,1,1,0,6,9,2,0.0
P08327,2409BRN2CA,1,1,1,0,0,0,0,6,11,6,0.0
P08328,TB-8505F,1,0,0,0,1,0,0,1,3,20,0.0
P08329,K100,1,0,0,0,0,0,0,0,3,2,0.0
P08330,CK6,1,0,0,0,0,0,0,1,5,14,0.0
P08331,V2120,1,1,1,1,1,0,0,3,10,1,0.0
P08332,KG5k,1,1,1,1,0,0,0,9,10,8,0.0
P08333,BE8,1,1,1,1,0,0,0,7,15,19,0.0
P08334,SM-A125F,1,1,0,0,0,0,0,9,18,20,0.0
P08335,CPH1909,1,1,1,0,0,0,0,5,8,16,0.0
P08336,CPH2641,0,0,0,0,1,0,0,2,9,4,0.0
P08337,X6855,1,1,0,0,0,0,0,11,17,17,0.0
P08338,S665L,1,1,1,0,0,0,0,10,13,16,0.0
P08339,CPH2641,1,1,1,1,0,0,0,7,10,22,0.0
P08340,CPH1823,1,1,1,1,0,0,0,13,16,25,0.0
P08341,X6850,1,0,0,0,0,0,0,1,10,22,0.0
P08342,SM-A045F,1,0,0,0,0,0,0,1,10,15,4.862440249665426
P08343,SM-A042F,1,1,0,0,1,1,1,4,10,18,0.0
P08344,X6531B,1,1,1,1,0,0,0,11,13,23,0.0
P08345,iPad Air (4th gen),1,1,1,1,0,0,0,7,11,10,0.0
P08346,NEON RAY 2,1,1,1,1,0,0,0,8,15,8,0.0
P08347,SM-M146B,1,1,0,0,0,0,0,7,13,4,0.0
P08348,SM-A055F,1,0,0,0,0,0,0,1,7,6,6.290309840643533
P08349,X6531B,0,0,0,0,0,0,0,2,10,12,0.0
P08350,SM-X210,1,0,0,0,0,0,0,1,7,3,0.0
P08351,SM-G935F,1,1,0,0,1,1,1,8,15,20,0.0
P08352,SM-A055F,1,1,1,0,1,0,0,7,14,4,0.0
P08353,SM-A346B,1,1,0,0,0,0,0,9,16,8,0.0
P08354,KF7j,0,0,0,0,0,0,0,2,3,3,0.0
P08355,KJ5,1,1,1,0,0,0,0,7,15,22,0.0
P08356,24048RN6CG,1,1,1,1,1,0,0,13,20,20,0.0
P08357,A665L,1,1,0,0,0,0,0,7,8,7,0.0
P08358,CPH2471,1,1,1,1,0,0,0,8,13,9,0.0
P08359,SM-A055F,1,0,0,0,0,0,0,2,9,24,0.0
P08360,KL4,1,1,1,0,1,0,0,4,11,3,0.0
P08361,X656,1,1,1,1,0,0,0,3,5,27,0.0
P08362,BF6,1,1,1,1,0,0,0,8,16,5,0.0
P08363,SM-A155F,1,0,0,0,1,1,1,0,1,15,0.0
P08364,SM-T225N,1,1,0,0,0,0,0,11,14,9,0.0
P08365,SM-A107F,1,0,0,0,1,0,0,3,6,10,0.0
P08366,T10,1,0,0,0,1,1,1,1,9,2,0.0
P08367,SM-T295,0,0,0,0,1,0,0,4,7,13,0.0
P08368,SM-G960U1,1,1,1,0,0,0,0,7,8,22,0.0
P08369,KG5k,1,1,0,0,1,1,1,7,16,10,0.0
P08370,2409BRN2CA,1,1,1,0,1,0,0,8,10,18,3.6213836328050792
P08371,KL4,1,0,0,0,0,0,0,1,2,7,0.0
P08372,BG6i,1,0,0,0,1,1,1,2,10,13,0.0
P08373,A669L,1,1,1,1,0,0,0,10,16,2,0.0
P08374,V2027,0,0,0,0,0,0,0,1,7,23,1.321401236985725
P08375,V651W,1,1,1,1,1,1,0,7,16,26,0.0
P08376,KG5j,0,0,0,0,0,0,0,2,5,25,0.0
P08377,X6525,1,1,1,1,0,0,0,7,10,10,0.0
P08378,BG6,1,1,0,0,0,0,0,4,7,3,0.0
P08379,X6725,1,0,0,0,1,1,1,1,9,10,0.0
P08380,C32,1,1,0,0,0,0,0,7,14,13,0.0
P08381,X650B,1,0,0,0,0,0,0,2,8,13,0.0
P08382,X6525,1,1,1,0,0,0,0,5,13,15,0.0
P08383,SM-A336E,0,0,0,0,1,0,0,1,8,5,0.0
P08384,SM-A346B,1,0,0,0,0,0,0,1,2,2,0.0
P08385,KI5k,1,0,0,0,1,0,0,3,12,9,0.0
P08386,CPH2591,1,1,1,1,1,1,0,4,10,15,0.0
P08387,CPH1901,1,0,0,0,1,0,0,3,6,6,0.0
P08388,X20,1,1,1,1,0,0,0,4,7,18,0.0
P08389,A666L,1,0,0,0,0,0,0,1,7,19,0.0
P08390,SM-A032F,1,1,1,1,0,0,0,4,7,6,0.0
P08391,Neon Ray Ultra M,1,0,0,0,0,0,0,0,6,14,0.0
P08392,SM-A032F,0,0,0,0,0,0,0,4,6,1,0.0
P08393,SM-G925S,1,1,1,0,0,0,0,9,15,10,0.0
P08394,X6880,1,1,1,0,0,0,0,9,15,5,0.0
P08395,P665L,1,0,0,0,1,0,0,4,7,18,0.0
P08396,BD4h,1,1,1,1,0,0,0,15,21,12,0.0
P08397,X6511B,1,1,1,1,1,1,1,10,14,15,0.0
P08398,CI6,1,1,1,0,0,0,0,5,9,8,0.0
P08399,W6502,1,1,0,0,0,0,0,10,14,15,0.0
P08400,SM-A156U1,1,0,0,0,0,0,0,1,5,1,0.0
P08401,X6532,1,0,0,0,0,0,0,2,4,5,0.0
P08402,SM-A105G,1,1,1,1,1,0,0,8,17,7,0.0
P08403,C31,0,0,0,0,0,0,0,2,8,10,2.042741584844876
P08404,KF6i,1,1,1,1,1,1,1,7,8,19,0.0
P08405,SM-T225N,1,0,0,0,1,0,0,2,3,7,0.0
P08406,BG6m,1,1,1,0,0,0,0,8,16,18,3.124797994644057
P08407,SM-A055F,1,1,0,0,1,0,0,7,9,12,0.0
P08408,KL5,1,1,0,0,1,1,1,10,19,15,0.0
P08409,SM-A035F,1,0,0,0,0,0,0,3,12,14,5.833672541796713
P08410,23129RN51X,1,1,0,0,0,0,0,6,15,6,0.0
P08411,SM-T295,1,1,1,0,0,0,0,7,13,9,0.0
P08412,M2007J20CG,0,0,0,0,0,0,0,2,8,30,0.0
P08413,X6532C,0,0,0,0,0,0,0,2,6,2,0.0
P08414,CI6,0,0,0,0,1,0,0,1,7,7,0.0
P08415,BF6,1,1,0,0,0,0,0,11,16,9,0.0
P08416,SM-A055F,0,0,0,0,0,0,0,2,5,8,0.0
P08417,DRA-LX9,1,1,1,1,1,1,1,11,18,9,2.9887235877191483
P08418,SM-X205,1,0,0,0,0,0,0,2,8,21,0.0
P08419,SM-A546E,1,1,0,0,0,0,0,10,14,29,0.0
P08420,KL4,0,0,0,0,1,1,0,2,10,22,0.0
P08421,SM-X205,1,0,0,0,0,0,0,2,7,6,0.0
P08422,KI5k,1,1,0,0,0,0,0,5,12,11,0.0
P08423,SM-A155F,1,1,1,1,0,0,0,8,17,14,0.0
P08424,SM-A055F,1,1,1,1,0,0,0,3,8,1,0.0
P08425,BF6,1,0,0,0,0,0,0,1,2,3,0.0
P08426,X6528,1,0,0,0,0,0,0,1,8,15,0.0
P08427,2409BRN2CA,1,1,0,0,1,0,0,7,8,13,0.0
P08428,S52,1,1,1,0,0,0,0,11,16,15,0.0
P08429,X6528,1,0,0,0,0,0,0,1,10,22,0.0
P08430,BF6,1,0,0,0,1,1,0,1,4,8,0.0
P08431,KJ5,0,0,0,0,0,0,0,1,8,2,4.663317841136932
P08432,KH6,1,0,0,0,0,0,0,1,2,13,0.0
P08433,SM-A065F,1,1,0,0,0,0,0,7,13,21,0.0
P08434,ATU-L42,1,1,1,1,1,1,1,9,13,5,0.0
P08435,SM-N976V,1,0,0,0,0,0,0,2,3,8,0.0
P08436,KL5,1,0,0,0,0,0,0,0,5,2,0.0
P08437,CI6,1,0,0,0,0,0,0,1,2,10,0.0
P08438,SM-A055F,1,1,0,0,0,0,0,4,10,7,0.0
P08439,CPH2015,1,0,0,0,0,0,0,3,10,15,0.0
P08440,BF7,1,1,1,0,0,0,0,13,20,8,0.0
P08441,SM-A057F,1,1,0,0,0,0,0,8,10,16,0.0
P08442,BG6m,1,1,0,0,1,1,1,8,12,4,0.0
P08443,SM-A315F,0,0,0,0,0,0,0,0,8,19,0.0
P08444,V2332,1,1,1,0,0,0,0,7,16,8,0.0
P08445,SM-A042F,1,1,1,1,0,0,0,7,8,10,0.0
P08446,PR651H,1,1,0,0,0,0,0,7,11,5,0.0
P08447,S663L,1,1,1,0,0,0,0,9,16,18,0.0
P08448,X623,1,1,1,1,0,0,0,5,11,6,0.0
P08449,2409BRN2CA,1,1,1,1,0,0,0,7,10,24,0.0
P08450,CPH1909,1,1,0,0,0,0,0,6,12,8,3.4250338301510714
P08451,SM-A307FN,1,1,0,0,1,0,0,7,15,11,0.0
P08452,2409BRN2CA,1,1,0,0,0,0,0,9,18,10,0.0
P08453,G10,1,1,1,1,0,0,0,5,9,14,0.0
P08454,A667L,1,0,0,0,0,0,0,3,11,13,0.0
P08455,9309X_EEA,1,0,0,0,0,0,0,2,3,13,0.0
P08456,BF6,1,1,0,0,1,1,1,9,11,4,0.0
P08457,BC2c,1,1,1,0,0,0,0,8,13,6,0.0
P08458,23129RN51X,1,1,1,1,0,0,0,8,16,12,0.0
P08459,SM-A156B,1,0,0,0,1,1,1,2,10,30,0.0
P08460,X20,1,1,1,1,1,1,0,7,9,8,0.0
P08461,SM-S901N,1,1,1,0,0,0,0,8,12,7,0.0
P08462,SM-M336K,1,1,1,0,0,0,0,3,10,8,0.0
P08463,SM-A057F,1,1,1,1,1,0,0,8,15,21,0.0
P08464,C2 2nd Edition,1,0,0,0,0,0,0,2,7,15,0.0
P08465,V1732T,1,0,0,0,1,0,0,2,9,24,0.0
P08466,KI5k,1,1,1,1,1,1,1,7,8,3,1.7716540245917702
P08467,BG6i,1,0,0,0,1,1,1,1,2,18,2.50731305260438
P08468,2409BRN2CG,1,1,1,0,0,0,0,9,15,9,0.0
P08469,X6516,1,1,0,0,0,0,0,10,18,21,0.0
P08470,SM-A055F,1,1,1,0,1,0,0,10,16,5,0.0
P08471,BG6,1,1,0,0,0,0,0,8,9,3,0.0
P08472,A665L,1,0,0,0,0,0,0,0,4,18,0.0
P08473,KC8,1,1,1,1,0,0,0,8,13,5,0.0
P08474,X6525,1,1,1,0,1,0,0,9,18,11,0.0
P08475,XT2421-2,0,0,0,0,0,0,0,3,8,5,0.0
P08476,KD7h,1,1,0,0,0,0,0,6,7,15,0.0
P08477,SM-A065F,1,1,1,1,0,0,0,7,11,12,0.0
P08478,23028RN4DG,1,1,0,0,1,1,0,11,20,12,0.0
P08479,SM-A315F,1,1,1,0,0,0,0,9,17,17,4.735916877109147
P08480,SM-A065M,1,1,0,0,0,0,0,5,13,1,0.0
P08481,SM-A055F,1,1,1,0,1,1,1,7,16,1,0.0
P08482,KL5,0,0,0,0,0,0,0,2,5,2,0.0
P08483,Moto G Stylus 5G,1,1,1,1,1,1,1,13,19,10,9.292950129504089
P08484,SM-A136U1,1,0,0,0,0,0,0,2,11,7,0.0
P08485,SM-T505N,1,1,0,0,0,0,0,12,15,6,0.0
P08486,ANE-LX1,1,1,0,0,0,0,0,8,15,23,0.0
P08487,SM-A032F,1,1,1,1,0,0,0,6,11,23,6.158392903860252
